Tipo de centro de salud;Provincia;Canton;Parroquia;Distrito;Circuito;Centro de salud;Numero de Centros de Salud;Numero de Tipos de Centros;Latitud;Longitud
CENTRO DE SALUD;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;JUAN MONTALVO;1;1;-2.275934;-80.694518
CENTRO DE SALUD;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;SANTA ELENA;1;1;-2.231338;-80.852956
CENTRO DE SALUD;SANTA ELENA;SANTA ELENA;SIMON BOLIVAR (JULIO MORENO);SANTA ELENA;SIMON BOLIVAR (JULIO MORENO);JULIO MORENO;1;1;-2.185304;-80.361457
CENTRO DE SALUD;SANTO DOMINGO;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;LA VILLEGAS;1;1;-0.059925;-79.439267
CENTRO DE SALUD;SANTO DOMINGO;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;MONTEREY;1;1;-0.029366;-79.492989
CENTRO DE SALUD;SANTO DOMINGO;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;NUEVA CONCORDIA;1;1;0.013213;-79.389914
CENTRO DE SALUD;SANTO DOMINGO;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;LA CONCORDIA;PLAN PILOTO;1;1;-0.072576;-79.392302
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;ALLURIQUIN;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;ALLURIQUIN;ALLURQIUIN;1;1;-0.323993;-78.9984
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;ALLURIQUIN;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;ALLURIQUIN;PARAISO;1;1;-0.318008;-79.04524
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;EL ESFUERZO;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;EL ESFUERZO;EL ESFUERZO;1;1;-0.414938;-79.276002
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;LUZ DE AMERICA;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;LUZ DE AMERICA;LUZ DE AMERICA;1;1;-0.405059;-79.300743
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;LUZ DE AMERICA;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;LUZ DE AMERICA;SAN VICENTE DEL NILA;1;1;-0.496664;-79.432292
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;PUERTO LIMON;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;PUERTO LIMON;PUERTO LIMON;1;1;-0.384662;-79.370788
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SAN JACINTO DEL BUA;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SAN JACINTO DEL BUA;SAN JACINTO DEL BUA;1;1;-0.146743;-79.391104
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTA MARIA DEL TOACHI;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTA MARIA DEL TOACHI;SANTA MARIA DEL TOACHI;1;1;-0.638334;-79.229327
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;LAS MERCEDES;1;1;-0.183984;-79.023597
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;PAQUISHA;1;1;-0.27037;-79.192005
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;RUMINIAHUI;1;1;-0.269653;-79.174471
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;SANTA MARTHA;1;1;-0.27952;-79.183677
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;ASISTENCIA MUNICIPAL;1;1;-0.265826;-79.15896
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;AUGUSTO EGAS;1;1;-0.254931;-79.171276
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;C.A.A. SANTO DOMINGO;1;1;-0.248283;-79.156968
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;COOPERATIVA  30 DE JULIO;1;1;-0.249505;-79.16789
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;LIBERTAD DEL TOACHI;1;1;-0.21066;-79.11262
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;ALLURIQUI-LUZ DE AMERICA-ESFUERZO-TOACHI-PERIFERIA-RIO VERDE-SANTO DOMINGO-ZARACAY-RIO TOACHI-CHIGUILPE;SANTO DOMINGO DE LOS COLORADOS;SAN GABRIEL DEL BABA;1;1;-0.304156;-79.153645
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;LAS DELICIAS;1;1;-0.262487;-79.406301
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;NUEVA AURORA;1;1;-0.291453;-79.217736
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;"AREA DE SALUD N 22 ""LOS ROSALES""";1;1;-0.242734;-79.183278
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;CIUDAD NUEVA;1;1;-0.247782;-79.197532
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;JUAN EULOGIO PAZ Y MINIO;1;1;-0.223402;-79.194778
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;LA MODELO;1;1;-0.267903;-79.200628
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;MONTONEROS DE ALFARO;1;1;-0.24451;-79.206937
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;SANTO DOMINGO DE LOS COLORADOS;NUEVO ISRAEL;1;1;-0.2376;-79.345991
CENTRO DE SALUD;SANTO DOMINGO;SANTO DOMINGO;VALLE HERMOSO;SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI;VALLE HERMOSO;VALLE HERMOSO;1;1;-0.088099;-79.279736
CENTRO DE SALUD;SUCUMBIOS;CASCALES;EL DORADO DE CASCALES;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA ROSA DE SUCUMBIOS-SEVILLA-EL DORADO DE CASCALES;CASCALES;1;1;0.07852;-77.210697
CENTRO DE SALUD;SUCUMBIOS;CASCALES;SEVILLA;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA ROSA DE SUCUMBIOS-SEVILLA-EL DORADO DE CASCALES;SEVILLA;1;1;0.085679;-77.124528
CENTRO DE SALUD;SUCUMBIOS;CUYABENO;TARAPOA;PUTUMAYO-CUYABENO;TARAPOA-AGUAS NEGRAS;SAN PABLO DE KANTESDEYA;1;1;-0.260726657;-76.41826144
CENTRO DE SALUD;SUCUMBIOS;CUYABENO;TARAPOA;PUTUMAYO-CUYABENO;TARAPOA-AGUAS NEGRAS;TARAPOA;1;1;-0.125953;-76.342146
CENTRO DE SALUD;SUCUMBIOS;GONZALO PIZARRO;EL REVENTADOR;GONZALO PIZARRO-CASCALES-SUCUMBIOS;PUERTO LIBRE-GONZALO PIZARRO-LUMBAQUI-EL REVENTADOR;EL REVENTADOR;1;1;-0.045578;-77.530286
CENTRO DE SALUD;SUCUMBIOS;GONZALO PIZARRO;LUMBAQUI;GONZALO PIZARRO-CASCALES-SUCUMBIOS;PUERTO LIBRE-GONZALO PIZARRO-LUMBAQUI-EL REVENTADOR;LUMBAQUI;1;1;0.046534;-77.33021
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;DURENO;LAGO AGRIO;DURENO-PACAYACU;DURENO;1;1;0.050213;-76.676119
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;EL ENO;LAGO AGRIO;EL ENO;EL ENO;1;1;-0.066695;-76.880769
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN;LAGO AGRIO;GENERAL FARFAN;GENERAL FARFAN;1;1;0.234834;-76.845754
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;JAMBELI;LAGO AGRIO;SANTA CECILIA-JAMBELI;JAMBELI;1;1;0.082579;-77.077995
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;ABDON CALDERON;1;1;0.091223;-76.893611
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;C.A.A. NUEVA LOJA;1;1;0.082875;-76.881843
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;ESTRELLA DEL ORIENTE;1;1;0.073463;-76.882221
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;PUERTO AGUARICO;1;1;0.056886;-76.878861
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;SAN FRANCISCO 1;1;1;0.22659;-76.922466
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;LAGO AGRIO;NUEVA LOJA;SAN VALENTIN;1;1;0.094478;-76.875397
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;PACAYACU;LAGO AGRIO;DURENO-PACAYACU;PACAYACU;1;1;-0.036505;-76.590833
CENTRO DE SALUD;SUCUMBIOS;LAGO AGRIO;SANTA CECILIA;LAGO AGRIO;SANTA CECILIA-JAMBELI;SANTA CECILIA;1;1;0.081658;-76.989788
CENTRO DE SALUD;SUCUMBIOS;PUTUMAYO;PALMA ROJA;PUTUMAYO-CUYABENO;SANTA ELENA-PALMA ROJA;PALMA ROJA;1;1;0.122564;-76.052426
CENTRO DE SALUD;SUCUMBIOS;PUTUMAYO;PALMA ROJA;PUTUMAYO-CUYABENO;SANTA ELENA-PALMA ROJA;UNION Y PROGRESO;1;1;0.150362;-76.259698
CENTRO DE SALUD;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO;PUTUMAYO-CUYABENO;PUERTO BOLIVAR (PUERTO MONTUFAR)-PUERTO EL CARMEN DEL PUTUMAYO;PUERTO EL CARMEN;1;1;0.115923;-75.86239
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;SHUSHUFINDI;SAN ROQUE (CAB EN SAN VICENTE)-LIMONCOCHA;LIMONCOCHA;1;1;-0.406817;-76.621673
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;PANIACOCHA;SHUSHUFINDI;PANIACOCHA;PANACOCHA;1;1;-0.44996;-76.070631
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SAN PEDRO DE LOS COFANES;SHUSHUFINDI;SAN PEDRO DE LOS COFANES-SIETE DE JULIO;SAN PEDRO DE LOS COFANES;1;1;-0.139836;-76.851342
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SAN PEDRO DE LOS COFANES;SHUSHUFINDI;SAN PEDRO DE LOS COFANES-SIETE DE JULIO;SHUSHUFINDI PROYECTO (JIVINO VERDE);1;1;-0.179653;-76.835165
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);SHUSHUFINDI;SAN ROQUE (CAB EN SAN VICENTE)-LIMONCOCHA;SAN VICENTE;1;1;-0.305064;-76.535544
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);SHUSHUFINDI;SAN ROQUE (CAB EN SAN VICENTE)-LIMONCOCHA;TIERRAS ORIENTALES;1;1;-0.298254;-76.362409
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;SHUSHUFINDI;SHUSHUFINDI;FLOR DE LOS RIOS;1;1;-0.184518;-76.690391
CENTRO DE SALUD;SUCUMBIOS;SHUSHUFINDI;SIETE DE JULIO;SHUSHUFINDI;SAN PEDRO DE LOS COFANES-SIETE DE JULIO;SIETE DE JULIO;1;1;-0.186055;-76.780053
CENTRO DE SALUD;SUCUMBIOS;SUCUMBIOS;EL PLAYON DE SAN FRANCISCO;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA BARBARA-LA BONITA-LA SOFIA-ROSA FLORIDA-EL PLAYON DE SAN FRANCISCO;PLAYON DE SAN FRANCISCO;1;1;0.63822;-77.623669
CENTRO DE SALUD;SUCUMBIOS;SUCUMBIOS;SANTA BARBARA;GONZALO PIZARRO-CASCALES-SUCUMBIOS;SANTA BARBARA-LA BONITA-LA SOFIA-ROSA FLORIDA-EL PLAYON DE SAN FRANCISCO;SANTA BARBARA;1;1;0.646244;-77.52307
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATILLO;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;AMBATILLO-SAN BARTOLOME DE PINLLOG;AMBATILLO;1;1;-1.233149;-78.657219
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;AMBATO;CENTRO DE SALUD AMBATO N 1;1;1;-1.238529;-78.628115
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;AMBATO;INGAHURCO;1;1;-1.235009;-78.614476
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;AMBATO;LA PENINSULA;1;1;-1.24557;-78.607219
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;AMBATO;VICENTINA;1;1;-1.249463;-78.634132
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;AMBATO;CENTRO DE SALUD  AMBATO NO. 2;1;1;-1.253122;-78.622103
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;AMBATO;CENTRO DE SALUD AMBATO NO. 3;1;1;-1.261014;-78.632792
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;AMBATO;HUACHI CHICO;1;1;-1.273568;-78.630733
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AMBATO;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;AMBATO;PICAIGUA;1;1;-1.274251;-78.587102
CENTRO DE SALUD;TUNGURAHUA;AMBATO;ATAHUALPA (CHISALATA);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);ATAHUALPA;1;1;-1.218021;-78.610863
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);AUGUSTO  N. MARTINEZ;1;1;-1.218563;-78.62102
CENTRO DE SALUD;TUNGURAHUA;AMBATO;AUGUSTO N. MARTINEZ (MUNDUGLEO);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CONSTATINO FERNANDEZ (CAB EN CULLIT)-AUGUSTO N. MARTINEZ (MUNDUGLEO)-ATAHUALPA (CHISALATA);CONSTANTINO FERNADEZ;1;1;-1.218563;-78.62102
CENTRO DE SALUD;TUNGURAHUA;AMBATO;CUNCHIBAMBA;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;CUNCHIBAMBA-UNAMUNCHO;CUNCHIBAMBA;1;1;-1.136148;-78.585733
CENTRO DE SALUD;TUNGURAHUA;AMBATO;HUACHI GRANDE;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;MONTALVO-HUACHI GRANDE;HUACHI GRANDE;1;1;-1.307374;-78.638309
CENTRO DE SALUD;TUNGURAHUA;AMBATO;IZAMBA;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;IZAMBA;IZAMBA;1;1;-1.230501;-78.586819
CENTRO DE SALUD;TUNGURAHUA;AMBATO;JUAN BENIGNO VELA;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PILAGUIN (PILAHUIN)-JUAN BENIGNO VELA;JUAN BENIGNO VELA;1;1;-1.298701;-78.691658
CENTRO DE SALUD;TUNGURAHUA;AMBATO;MONTALVO;HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;MONTALVO-HUACHI GRANDE;MONTALVO;1;1;-1.331798;-78.627643
CENTRO DE SALUD;TUNGURAHUA;AMBATO;PASA;AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;PASA-SAN FERNANDO (PASA SAN FERNANDO);PASA;1;1;-1.267015;-78.731431
CENTRO DE SALUD;TUNGURAHUA;AMBATO;PILAGUIN (PILAHUIN);HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PILAGUIN (PILAHUIN)-JUAN BENIGNO VELA;MULANLEO;1;1;-1.29231;-78.76245
CENTRO DE SALUD;TUNGURAHUA;AMBATO;PILAGUIN (PILAHUIN);HUACHI GRANDE-JUAN BENIGNO VELA-MONTALVO-PICAIGUA-PILAHUIN-SANTA ROSA-TOTORAS-CELIANO MONGE-HUACHI CHICO-HUACHI LORETO-PISHILATA;PILAGUIN (PILAHUIN)-JUAN BENIGNO VELA;PILAHUIN;1;1;-1.297288;-78.72853
CENTRO DE SALUD;TUNGURAHUA;AMBATO;QUISAPINCHA (QUIZAPINCHA);AUGUSTO N. MARTINEZ-CONSTATINO FERNANDEZ-CUNCHIBAMBA-IZAMBA-PASA-QUISAPINCHA-SAN BARTOLOME DE PINLLO-SAN FERNANDO-UNAMUNCHO-AMBATILLO-ATAHUALPA-LA PENINSULA-LA MERCED-ATOCHA FICOA-LA MATRIZ-SAN FRANCISCO;QUISAPINCHA (QUIZAPINCHA);QUISAPINCHA;1;1;-1.23515;-78.681583
